DBB8  A9 FF     A:87 X:50 Y:00 P:67 SP:FB CYC:10367
DBBA  85 01     A:FF X:50 Y:00 P:E5 SP:FB CYC:10369
DBBC  A9 AA     A:FF X:50 Y:00 P:E5 SP:FB CYC:10372
DBBE  85 33     A:AA X:50 Y:00 P:E5 SP:FB CYC:10374
DBC0  A9 BB     A:AA X:50 Y:00 P:E5 SP:FB CYC:10377
DBC2  85 89     A:BB X:50 Y:00 P:E5 SP:FB CYC:10379
DBC4  A2 00     A:BB X:50 Y:00 P:E5 SP:FB CYC:10382
DBC6  A9 66     A:BB X:00 Y:00 P:67 SP:FB CYC:10384
DBC8  24 01     A:66 X:00 Y:00 P:65 SP:FB CYC:10386
DBCA  38        A:66 X:00 Y:00 P:E5 SP:FB CYC:10389
DBCB  A0 00     A:66 X:00 Y:00 P:E5 SP:FB CYC:10391
DBCD  B4 33     A:66 X:00 Y:00 P:67 SP:FB CYC:10393
DBCF  10 12     A:66 X:00 Y:AA P:E5 SP:FB CYC:10397
DBD1  F0 10     A:66 X:00 Y:AA P:E5 SP:FB CYC:10399
DBD3  50 0E     A:66 X:00 Y:AA P:E5 SP:FB CYC:10401
DBD5  90 0C     A:66 X:00 Y:AA P:E5 SP:FB CYC:10403
DBD7  C9 66     A:66 X:00 Y:AA P:E5 SP:FB CYC:10405
DBD9  D0 08     A:66 X:00 Y:AA P:67 SP:FB CYC:10407
DBDB  E0 00     A:66 X:00 Y:AA P:67 SP:FB CYC:10409
DBDD  D0 04     A:66 X:00 Y:AA P:67 SP:FB CYC:10411
DBDF  C0 AA     A:66 X:00 Y:AA P:67 SP:FB CYC:10413
DBE1  F0 04     A:66 X:00 Y:AA P:67 SP:FB CYC:10415
DBE7  A2 8A     A:66 X:00 Y:AA P:67 SP:FB CYC:10418
DBE9  A9 66     A:66 X:8A Y:AA P:E5 SP:FB CYC:10420
DBEB  B8        A:66 X:8A Y:AA P:65 SP:FB CYC:10422
DBEC  18        A:66 X:8A Y:AA P:25 SP:FB CYC:10424
DBED  A0 00     A:66 X:8A Y:AA P:24 SP:FB CYC:10426
DBEF  B4 FF     A:66 X:8A Y:00 P:26 SP:FB CYC:10428
DBF1  10 12     A:66 X:8A Y:BB P:A4 SP:FB CYC:10432
DBF3  F0 10     A:66 X:8A Y:BB P:A4 SP:FB CYC:10434
DBF5  70 0E     A:66 X:8A Y:BB P:A4 SP:FB CYC:10436
DBF7  B0 0C     A:66 X:8A Y:BB P:A4 SP:FB CYC:10438
DBF9  C0 BB     A:66 X:8A Y:BB P:A4 SP:FB CYC:10440
DBFB  D0 08     A:66 X:8A Y:BB P:27 SP:FB CYC:10442
DBFD  C9 66     A:66 X:8A Y:BB P:27 SP:FB CYC:10444
DBFF  D0 04     A:66 X:8A Y:BB P:27 SP:FB CYC:10446
DC01  E0 8A     A:66 X:8A Y:BB P:27 SP:FB CYC:10448
DC03  F0 04     A:66 X:8A Y:BB P:27 SP:FB CYC:10450
DC09  24 01     A:66 X:8A Y:BB P:27 SP:FB CYC:10453
DC0B  38        A:66 X:8A Y:BB P:E5 SP:FB CYC:10456
DC0C  A0 44     A:66 X:8A Y:BB P:E5 SP:FB CYC:10458
DC0E  A2 00     A:66 X:8A Y:44 P:65 SP:FB CYC:10460
DC10  94 33     A:66 X:00 Y:44 P:67 SP:FB CYC:10462
DC12  A5 33     A:66 X:00 Y:44 P:67 SP:FB CYC:10466
DC14  90 18     A:44 X:00 Y:44 P:65 SP:FB CYC:10469
DC16  C9 44     A:44 X:00 Y:44 P:65 SP:FB CYC:10471
DC18  D0 14     A:44 X:00 Y:44 P:67 SP:FB CYC:10473
DC1A  50 12     A:44 X:00 Y:44 P:67 SP:FB CYC:10475
DC1C  18        A:44 X:00 Y:44 P:67 SP:FB CYC:10477
DC1D  B8        A:44 X:00 Y:44 P:66 SP:FB CYC:10479
DC1E  A0 99     A:44 X:00 Y:44 P:26 SP:FB CYC:10481
DC20  A2 80     A:44 X:00 Y:99 P:A4 SP:FB CYC:10483
DC22  94 85     A:44 X:80 Y:99 P:A4 SP:FB CYC:10485
DC24  A5 05     A:44 X:80 Y:99 P:A4 SP:FB CYC:10489
DC26  B0 06     A:99 X:80 Y:99 P:A4 SP:FB CYC:10492
DC28  C9 99     A:99 X:80 Y:99 P:A4 SP:FB CYC:10494
DC2A  D0 02     A:99 X:80 Y:99 P:27 SP:FB CYC:10496
DC2C  50 04     A:99 X:80 Y:99 P:27 SP:FB CYC:10498
DC32  A0 0B     A:99 X:80 Y:99 P:27 SP:FB CYC:10501
DC34  A9 AA     A:99 X:80 Y:0B P:25 SP:FB CYC:10503
DC36  A2 78     A:AA X:80 Y:0B P:A5 SP:FB CYC:10505
DC38  85 78     A:AA X:78 Y:0B P:25 SP:FB CYC:10507
DC3A  20 B6 F7  A:AA X:78 Y:0B P:25 SP:FB CYC:10510
F7B6  18        A:AA X:78 Y:0B P:25 SP:F9 CYC:10516
F7B7  A9 FF     A:AA X:78 Y:0B P:24 SP:F9 CYC:10518
F7B9  85 01     A:FF X:78 Y:0B P:A4 SP:F9 CYC:10520
F7BB  24 01     A:FF X:78 Y:0B P:A4 SP:F9 CYC:10523
F7BD  A9 55     A:FF X:78 Y:0B P:E4 SP:F9 CYC:10526
F7BF  60        A:55 X:78 Y:0B P:64 SP:F9 CYC:10528
DC3D  15 00     A:55 X:78 Y:0B P:64 SP:FB CYC:10534
DC3F  20 C0 F7  A:FF X:78 Y:0B P:E4 SP:FB CYC:10538
F7C0  B0 09     A:FF X:78 Y:0B P:E4 SP:F9 CYC:10544
F7C2  10 07     A:FF X:78 Y:0B P:E4 SP:F9 CYC:10546
F7C4  C9 FF     A:FF X:78 Y:0B P:E4 SP:F9 CYC:10548
F7C6  D0 03     A:FF X:78 Y:0B P:67 SP:F9 CYC:10550
F7C8  50 01     A:FF X:78 Y:0B P:67 SP:F9 CYC:10552
F7CA  60        A:FF X:78 Y:0B P:67 SP:F9 CYC:10554
DC42  C8        A:FF X:78 Y:0B P:67 SP:FB CYC:10560
DC43  A9 00     A:FF X:78 Y:0C P:65 SP:FB CYC:10562
DC45  85 78     A:00 X:78 Y:0C P:67 SP:FB CYC:10564
DC47  20 CE F7  A:00 X:78 Y:0C P:67 SP:FB CYC:10567
F7CE  38        A:00 X:78 Y:0C P:67 SP:F9 CYC:10573
F7CF  B8        A:00 X:78 Y:0C P:67 SP:F9 CYC:10575
F7D0  A9 00     A:00 X:78 Y:0C P:27 SP:F9 CYC:10577
F7D2  60        A:00 X:78 Y:0C P:27 SP:F9 CYC:10579
DC4A  15 00     A:00 X:78 Y:0C P:27 SP:FB CYC:10585
DC4C  20 D3 F7  A:00 X:78 Y:0C P:27 SP:FB CYC:10589
F7D3  D0 07     A:00 X:78 Y:0C P:27 SP:F9 CYC:10595
F7D5  70 05     A:00 X:78 Y:0C P:27 SP:F9 CYC:10597
F7D7  90 03     A:00 X:78 Y:0C P:27 SP:F9 CYC:10599
F7D9  30 01     A:00 X:78 Y:0C P:27 SP:F9 CYC:10601
F7DB  60        A:00 X:78 Y:0C P:27 SP:F9 CYC:10603
DC4F  C8        A:00 X:78 Y:0C P:27 SP:FB CYC:10609
DC50  A9 AA     A:00 X:78 Y:0D P:25 SP:FB CYC:10611
DC52  85 78     A:AA X:78 Y:0D P:A5 SP:FB CYC:10613
DC54  20 DF F7  A:AA X:78 Y:0D P:A5 SP:FB CYC:10616
F7DF  18        A:AA X:78 Y:0D P:A5 SP:F9 CYC:10622
F7E0  24 01     A:AA X:78 Y:0D P:A4 SP:F9 CYC:10624
F7E2  A9 55     A:AA X:78 Y:0D P:E4 SP:F9 CYC:10627
F7E4  60        A:55 X:78 Y:0D P:64 SP:F9 CYC:10629
DC57  35 00     A:55 X:78 Y:0D P:64 SP:FB CYC:10635
DC59  20 E5 F7  A:00 X:78 Y:0D P:66 SP:FB CYC:10639
F7E5  D0 07     A:00 X:78 Y:0D P:66 SP:F9 CYC:10645
F7E7  50 05     A:00 X:78 Y:0D P:66 SP:F9 CYC:10647
F7E9  B0 03     A:00 X:78 Y:0D P:66 SP:F9 CYC:10649
F7EB  30 01     A:00 X:78 Y:0D P:66 SP:F9 CYC:10651
F7ED  60        A:00 X:78 Y:0D P:66 SP:F9 CYC:10653
DC5C  C8        A:00 X:78 Y:0D P:66 SP:FB CYC:10659
DC5D  A9 EF     A:00 X:78 Y:0E P:64 SP:FB CYC:10661
DC5F  85 78     A:EF X:78 Y:0E P:E4 SP:FB CYC:10663
DC61  20 F1 F7  A:EF X:78 Y:0E P:E4 SP:FB CYC:10666
F7F1  38        A:EF X:78 Y:0E P:E4 SP:F9 CYC:10672
F7F2  B8        A:EF X:78 Y:0E P:E5 SP:F9 CYC:10674
F7F3  A9 F8     A:EF X:78 Y:0E P:A5 SP:F9 CYC:10676
F7F5  60        A:F8 X:78 Y:0E P:A5 SP:F9 CYC:10678
DC64  35 00     A:F8 X:78 Y:0E P:A5 SP:FB CYC:10684
DC66  20 F6 F7  A:E8 X:78 Y:0E P:A5 SP:FB CYC:10688
F7F6  90 09     A:E8 X:78 Y:0E P:A5 SP:F9 CYC:10694
F7F8  10 07     A:E8 X:78 Y:0E P:A5 SP:F9 CYC:10696
F7FA  C9 E8     A:E8 X:78 Y:0E P:A5 SP:F9 CYC:10698
F7FC  D0 03     A:E8 X:78 Y:0E P:27 SP:F9 CYC:10700
F7FE  70 01     A:E8 X:78 Y:0E P:27 SP:F9 CYC:10702
F800  60        A:E8 X:78 Y:0E P:27 SP:F9 CYC:10704
DC69  C8        A:E8 X:78 Y:0E P:27 SP:FB CYC:10710
DC6A  A9 AA     A:E8 X:78 Y:0F P:25 SP:FB CYC:10712
DC6C  85 78     A:AA X:78 Y:0F P:A5 SP:FB CYC:10714
DC6E  20 04 F8  A:AA X:78 Y:0F P:A5 SP:FB CYC:10717
F804  18        A:AA X:78 Y:0F P:A5 SP:F9 CYC:10723
F805  24 01     A:AA X:78 Y:0F P:A4 SP:F9 CYC:10725
F807  A9 5F     A:AA X:78 Y:0F P:E4 SP:F9 CYC:10728
F809  60        A:5F X:78 Y:0F P:64 SP:F9 CYC:10730
DC71  55 00     A:5F X:78 Y:0F P:64 SP:FB CYC:10736
DC73  20 0A F8  A:F5 X:78 Y:0F P:E4 SP:FB CYC:10740
F80A  B0 09     A:F5 X:78 Y:0F P:E4 SP:F9 CYC:10746
F80C  10 07     A:F5 X:78 Y:0F P:E4 SP:F9 CYC:10748
F80E  C9 F5     A:F5 X:78 Y:0F P:E4 SP:F9 CYC:10750
F810  D0 03     A:F5 X:78 Y:0F P:67 SP:F9 CYC:10752
F812  50 01     A:F5 X:78 Y:0F P:67 SP:F9 CYC:10754
F814  60        A:F5 X:78 Y:0F P:67 SP:F9 CYC:10756
DC76  C8        A:F5 X:78 Y:0F P:67 SP:FB CYC:10762
DC77  A9 70     A:F5 X:78 Y:10 P:65 SP:FB CYC:10764
DC79  85 78     A:70 X:78 Y:10 P:65 SP:FB CYC:10766
DC7B  20 18 F8  A:70 X:78 Y:10 P:65 SP:FB CYC:10769
F818  38        A:70 X:78 Y:10 P:65 SP:F9 CYC:10775
F819  B8        A:70 X:78 Y:10 P:65 SP:F9 CYC:10777
F81A  A9 70     A:70 X:78 Y:10 P:25 SP:F9 CYC:10779
F81C  60        A:70 X:78 Y:10 P:25 SP:F9 CYC:10781
DC7E  55 00     A:70 X:78 Y:10 P:25 SP:FB CYC:10787
DC80  20 1D F8  A:00 X:78 Y:10 P:27 SP:FB CYC:10791
F81D  D0 07     A:00 X:78 Y:10 P:27 SP:F9 CYC:10797
F81F  70 05     A:00 X:78 Y:10 P:27 SP:F9 CYC:10799
F821  90 03     A:00 X:78 Y:10 P:27 SP:F9 CYC:10801
F823  30 01     A:00 X:78 Y:10 P:27 SP:F9 CYC:10803
F825  60        A:00 X:78 Y:10 P:27 SP:F9 CYC:10805
DC83  C8        A:00 X:78 Y:10 P:27 SP:FB CYC:10811
DC84  A9 69     A:00 X:78 Y:11 P:25 SP:FB CYC:10813
DC86  85 78     A:69 X:78 Y:11 P:25 SP:FB CYC:10815
DC88  20 29 F8  A:69 X:78 Y:11 P:25 SP:FB CYC:10818
F829  18        A:69 X:78 Y:11 P:25 SP:F9 CYC:10824
F82A  24 01     A:69 X:78 Y:11 P:24 SP:F9 CYC:10826
F82C  A9 00     A:69 X:78 Y:11 P:E4 SP:F9 CYC:10829
F82E  60        A:00 X:78 Y:11 P:66 SP:F9 CYC:10831
DC8B  75 00     A:00 X:78 Y:11 P:66 SP:FB CYC:10837
DC8D  20 2F F8  A:69 X:78 Y:11 P:24 SP:FB CYC:10841
F82F  30 09     A:69 X:78 Y:11 P:24 SP:F9 CYC:10847
F831  B0 07     A:69 X:78 Y:11 P:24 SP:F9 CYC:10849
F833  C9 69     A:69 X:78 Y:11 P:24 SP:F9 CYC:10851
F835  D0 03     A:69 X:78 Y:11 P:27 SP:F9 CYC:10853
F837  70 01     A:69 X:78 Y:11 P:27 SP:F9 CYC:10855
F839  60        A:69 X:78 Y:11 P:27 SP:F9 CYC:10857
DC90  C8        A:69 X:78 Y:11 P:27 SP:FB CYC:10863
DC91  20 3D F8  A:69 X:78 Y:12 P:25 SP:FB CYC:10865
F83D  38        A:69 X:78 Y:12 P:25 SP:F9 CYC:10871
F83E  24 01     A:69 X:78 Y:12 P:25 SP:F9 CYC:10873
F840  A9 00     A:69 X:78 Y:12 P:E5 SP:F9 CYC:10876
F842  60        A:00 X:78 Y:12 P:67 SP:F9 CYC:10878
DC94  75 00     A:00 X:78 Y:12 P:67 SP:FB CYC:10884
DC96  20 43 F8  A:6A X:78 Y:12 P:24 SP:FB CYC:10888
F843  30 09     A:6A X:78 Y:12 P:24 SP:F9 CYC:10894
F845  B0 07     A:6A X:78 Y:12 P:24 SP:F9 CYC:10896
F847  C9 6A     A:6A X:78 Y:12 P:24 SP:F9 CYC:10898
F849  D0 03     A:6A X:78 Y:12 P:27 SP:F9 CYC:10900
F84B  70 01     A:6A X:78 Y:12 P:27 SP:F9 CYC:10902
F84D  60        A:6A X:78 Y:12 P:27 SP:F9 CYC:10904
DC99  C8        A:6A X:78 Y:12 P:27 SP:FB CYC:10910
DC9A  A9 7F     A:6A X:78 Y:13 P:25 SP:FB CYC:10912
DC9C  85 78     A:7F X:78 Y:13 P:25 SP:FB CYC:10914
DC9E  20 51 F8  A:7F X:78 Y:13 P:25 SP:FB CYC:10917
F851  38        A:7F X:78 Y:13 P:25 SP:F9 CYC:10923
F852  B8        A:7F X:78 Y:13 P:25 SP:F9 CYC:10925
F853  A9 7F     A:7F X:78 Y:13 P:25 SP:F9 CYC:10927
F855  60        A:7F X:78 Y:13 P:25 SP:F9 CYC:10929
DCA1  75 00     A:7F X:78 Y:13 P:25 SP:FB CYC:10935
DCA3  20 56 F8  A:FF X:78 Y:13 P:E4 SP:FB CYC:10939
F856  10 09     A:FF X:78 Y:13 P:E4 SP:F9 CYC:10945
F858  B0 07     A:FF X:78 Y:13 P:E4 SP:F9 CYC:10947
F85A  C9 FF     A:FF X:78 Y:13 P:E4 SP:F9 CYC:10949
F85C  D0 03     A:FF X:78 Y:13 P:67 SP:F9 CYC:10951
F85E  50 01     A:FF X:78 Y:13 P:67 SP:F9 CYC:10953
F860  60        A:FF X:78 Y:13 P:67 SP:F9 CYC:10955
DCA6  C8        A:FF X:78 Y:13 P:67 SP:FB CYC:10961
DCA7  A9 80     A:FF X:78 Y:14 P:65 SP:FB CYC:10963
DCA9  85 78     A:80 X:78 Y:14 P:E5 SP:FB CYC:10965
DCAB  20 64 F8  A:80 X:78 Y:14 P:E5 SP:FB CYC:10968
F864  18        A:80 X:78 Y:14 P:E5 SP:F9 CYC:10974
F865  24 01     A:80 X:78 Y:14 P:E4 SP:F9 CYC:10976
F867  A9 7F     A:80 X:78 Y:14 P:E4 SP:F9 CYC:10979
F869  60        A:7F X:78 Y:14 P:64 SP:F9 CYC:10981
DCAE  75 00     A:7F X:78 Y:14 P:64 SP:FB CYC:10987
DCB0  20 6A F8  A:FF X:78 Y:14 P:A4 SP:FB CYC:10991
F86A  10 09     A:FF X:78 Y:14 P:A4 SP:F9 CYC:10997
F86C  B0 07     A:FF X:78 Y:14 P:A4 SP:F9 CYC:10999
F86E  C9 FF     A:FF X:78 Y:14 P:A4 SP:F9 CYC:11001
F870  D0 03     A:FF X:78 Y:14 P:27 SP:F9 CYC:11003
F872  70 01     A:FF X:78 Y:14 P:27 SP:F9 CYC:11005
F874  60        A:FF X:78 Y:14 P:27 SP:F9 CYC:11007
DCB3  C8        A:FF X:78 Y:14 P:27 SP:FB CYC:11013
DCB4  20 78 F8  A:FF X:78 Y:15 P:25 SP:FB CYC:11015
F878  38        A:FF X:78 Y:15 P:25 SP:F9 CYC:11021
F879  B8        A:FF X:78 Y:15 P:25 SP:F9 CYC:11023
F87A  A9 7F     A:FF X:78 Y:15 P:25 SP:F9 CYC:11025
F87C  60        A:7F X:78 Y:15 P:25 SP:F9 CYC:11027
DCB7  75 00     A:7F X:78 Y:15 P:25 SP:FB CYC:11033
DCB9  20 7D F8  A:00 X:78 Y:15 P:27 SP:FB CYC:11037
F87D  D0 07     A:00 X:78 Y:15 P:27 SP:F9 CYC:11043
F87F  30 05     A:00 X:78 Y:15 P:27 SP:F9 CYC:11045
F881  70 03     A:00 X:78 Y:15 P:27 SP:F9 CYC:11047
F883  90 01     A:00 X:78 Y:15 P:27 SP:F9 CYC:11049
F885  60        A:00 X:78 Y:15 P:27 SP:F9 CYC:11051
DCBC  C8        A:00 X:78 Y:15 P:27 SP:FB CYC:11057
DCBD  A9 40     A:00 X:78 Y:16 P:25 SP:FB CYC:11059
DCBF  85 78     A:40 X:78 Y:16 P:25 SP:FB CYC:11061
DCC1  20 89 F8  A:40 X:78 Y:16 P:25 SP:FB CYC:11064
F889  24 01     A:40 X:78 Y:16 P:25 SP:F9 CYC:11070
F88B  A9 40     A:40 X:78 Y:16 P:E5 SP:F9 CYC:11073
F88D  60        A:40 X:78 Y:16 P:65 SP:F9 CYC:11075
DCC4  D5 00     A:40 X:78 Y:16 P:65 SP:FB CYC:11081
DCC6  20 8E F8  A:40 X:78 Y:16 P:67 SP:FB CYC:11085
F88E  30 07     A:40 X:78 Y:16 P:67 SP:F9 CYC:11091
F890  90 05     A:40 X:78 Y:16 P:67 SP:F9 CYC:11093
F892  D0 03     A:40 X:78 Y:16 P:67 SP:F9 CYC:11095
F894  50 01     A:40 X:78 Y:16 P:67 SP:F9 CYC:11097
F896  60        A:40 X:78 Y:16 P:67 SP:F9 CYC:11099
DCC9  C8        A:40 X:78 Y:16 P:67 SP:FB CYC:11105
DCCA  48        A:40 X:78 Y:17 P:65 SP:FB CYC:11107
DCCB  A9 3F     A:40 X:78 Y:17 P:65 SP:FA CYC:11110
DCCD  85 78     A:3F X:78 Y:17 P:65 SP:FA CYC:11112
DCCF  68        A:3F X:78 Y:17 P:65 SP:FA CYC:11115
DCD0  20 9A F8  A:40 X:78 Y:17 P:65 SP:FB CYC:11119
F89A  B8        A:40 X:78 Y:17 P:65 SP:F9 CYC:11125
F89B  60        A:40 X:78 Y:17 P:25 SP:F9 CYC:11127
DCD3  D5 00     A:40 X:78 Y:17 P:25 SP:FB CYC:11133
DCD5  20 9C F8  A:40 X:78 Y:17 P:25 SP:FB CYC:11137
F89C  F0 07     A:40 X:78 Y:17 P:25 SP:F9 CYC:11143
F89E  30 05     A:40 X:78 Y:17 P:25 SP:F9 CYC:11145
F8A0  90 03     A:40 X:78 Y:17 P:25 SP:F9 CYC:11147
F8A2  70 01     A:40 X:78 Y:17 P:25 SP:F9 CYC:11149
F8A4  60        A:40 X:78 Y:17 P:25 SP:F9 CYC:11151
DCD8  C8        A:40 X:78 Y:17 P:25 SP:FB CYC:11157
DCD9  48        A:40 X:78 Y:18 P:25 SP:FB CYC:11159
DCDA  A9 41     A:40 X:78 Y:18 P:25 SP:FA CYC:11162
DCDC  85 78     A:41 X:78 Y:18 P:25 SP:FA CYC:11164
DCDE  68        A:41 X:78 Y:18 P:25 SP:FA CYC:11167
DCDF  D5 00     A:40 X:78 Y:18 P:25 SP:FB CYC:11171
DCE1  20 A8 F8  A:40 X:78 Y:18 P:A4 SP:FB CYC:11175
F8A8  F0 05     A:40 X:78 Y:18 P:A4 SP:F9 CYC:11181
F8AA  10 03     A:40 X:78 Y:18 P:A4 SP:F9 CYC:11183
F8AC  10 01     A:40 X:78 Y:18 P:A4 SP:F9 CYC:11185
F8AE  60        A:40 X:78 Y:18 P:A4 SP:F9 CYC:11187
DCE4  C8        A:40 X:78 Y:18 P:A4 SP:FB CYC:11193
DCE5  48        A:40 X:78 Y:19 P:24 SP:FB CYC:11195
DCE6  A9 00     A:40 X:78 Y:19 P:24 SP:FA CYC:11198
DCE8  85 78     A:00 X:78 Y:19 P:26 SP:FA CYC:11200
DCEA  68        A:00 X:78 Y:19 P:26 SP:FA CYC:11203
DCEB  20 B2 F8  A:40 X:78 Y:19 P:24 SP:FB CYC:11207
F8B2  A9 80     A:40 X:78 Y:19 P:24 SP:F9 CYC:11213
F8B4  60        A:80 X:78 Y:19 P:A4 SP:F9 CYC:11215
DCEE  D5 00     A:80 X:78 Y:19 P:A4 SP:FB CYC:11221
DCF0  20 B5 F8  A:80 X:78 Y:19 P:A5 SP:FB CYC:11225
F8B5  F0 05     A:80 X:78 Y:19 P:A5 SP:F9 CYC:11231
F8B7  10 03     A:80 X:78 Y:19 P:A5 SP:F9 CYC:11233
F8B9  90 01     A:80 X:78 Y:19 P:A5 SP:F9 CYC:11235
F8BB  60        A:80 X:78 Y:19 P:A5 SP:F9 CYC:11237
DCF3  C8        A:80 X:78 Y:19 P:A5 SP:FB CYC:11243
DCF4  48        A:80 X:78 Y:1A P:25 SP:FB CYC:11245
DCF5  A9 80     A:80 X:78 Y:1A P:25 SP:FA CYC:11248
DCF7  85 78     A:80 X:78 Y:1A P:A5 SP:FA CYC:11250
DCF9  68        A:80 X:78 Y:1A P:A5 SP:FA CYC:11253
DCFA  D5 00     A:80 X:78 Y:1A P:A5 SP:FB CYC:11257
DCFC  20 BF F8  A:80 X:78 Y:1A P:27 SP:FB CYC:11261
F8BF  D0 05     A:80 X:78 Y:1A P:27 SP:F9 CYC:11267
F8C1  30 03     A:80 X:78 Y:1A P:27 SP:F9 CYC:11269
F8C3  90 01     A:80 X:78 Y:1A P:27 SP:F9 CYC:11271
F8C5  60        A:80 X:78 Y:1A P:27 SP:F9 CYC:11273
DCFF  C8        A:80 X:78 Y:1A P:27 SP:FB CYC:11279
DD00  48        A:80 X:78 Y:1B P:25 SP:FB CYC:11281
DD01  A9 81     A:80 X:78 Y:1B P:25 SP:FA CYC:11284
DD03  85 78     A:81 X:78 Y:1B P:A5 SP:FA CYC:11286
DD05  68        A:81 X:78 Y:1B P:A5 SP:FA CYC:11289
DD06  D5 00     A:80 X:78 Y:1B P:A5 SP:FB CYC:11293
DD08  20 C9 F8  A:80 X:78 Y:1B P:A4 SP:FB CYC:11297
F8C9  B0 05     A:80 X:78 Y:1B P:A4 SP:F9 CYC:11303
F8CB  F0 03     A:80 X:78 Y:1B P:A4 SP:F9 CYC:11305
F8CD  10 01     A:80 X:78 Y:1B P:A4 SP:F9 CYC:11307
F8CF  60        A:80 X:78 Y:1B P:A4 SP:F9 CYC:11309
DD0B  C8        A:80 X:78 Y:1B P:A4 SP:FB CYC:11315
DD0C  48        A:80 X:78 Y:1C P:24 SP:FB CYC:11317
DD0D  A9 7F     A:80 X:78 Y:1C P:24 SP:FA CYC:11320
DD0F  85 78     A:7F X:78 Y:1C P:24 SP:FA CYC:11322
DD11  68        A:7F X:78 Y:1C P:24 SP:FA CYC:11325
DD12  D5 00     A:80 X:78 Y:1C P:A4 SP:FB CYC:11329
DD14  20 D3 F8  A:80 X:78 Y:1C P:25 SP:FB CYC:11333
F8D3  90 05     A:80 X:78 Y:1C P:25 SP:F9 CYC:11339
F8D5  F0 03     A:80 X:78 Y:1C P:25 SP:F9 CYC:11341
F8D7  30 01     A:80 X:78 Y:1C P:25 SP:F9 CYC:11343
F8D9  60        A:80 X:78 Y:1C P:25 SP:F9 CYC:11345
DD17  C8        A:80 X:78 Y:1C P:25 SP:FB CYC:11351
DD18  A9 40     A:80 X:78 Y:1D P:25 SP:FB CYC:11353
DD1A  85 78     A:40 X:78 Y:1D P:25 SP:FB CYC:11355
DD1C  20 31 F9  A:40 X:78 Y:1D P:25 SP:FB CYC:11358
F931  24 01     A:40 X:78 Y:1D P:25 SP:F9 CYC:11364
F933  A9 40     A:40 X:78 Y:1D P:E5 SP:F9 CYC:11367
F935  38        A:40 X:78 Y:1D P:65 SP:F9 CYC:11369
F936  60        A:40 X:78 Y:1D P:65 SP:F9 CYC:11371
DD1F  F5 00     A:40 X:78 Y:1D P:65 SP:FB CYC:11377
DD21  20 37 F9  A:00 X:78 Y:1D P:27 SP:FB CYC:11381
F937  30 0B     A:00 X:78 Y:1D P:27 SP:F9 CYC:11387
F939  90 09     A:00 X:78 Y:1D P:27 SP:F9 CYC:11389
F93B  D0 07     A:00 X:78 Y:1D P:27 SP:F9 CYC:11391
F93D  70 05     A:00 X:78 Y:1D P:27 SP:F9 CYC:11393
F93F  C9 00     A:00 X:78 Y:1D P:27 SP:F9 CYC:11395
F941  D0 01     A:00 X:78 Y:1D P:27 SP:F9 CYC:11397
F943  60        A:00 X:78 Y:1D P:27 SP:F9 CYC:11399
DD24  C8        A:00 X:78 Y:1D P:27 SP:FB CYC:11405
DD25  A9 3F     A:00 X:78 Y:1E P:25 SP:FB CYC:11407
DD27  85 78     A:3F X:78 Y:1E P:25 SP:FB CYC:11409
DD29  20 47 F9  A:3F X:78 Y:1E P:25 SP:FB CYC:11412
F947  B8        A:3F X:78 Y:1E P:25 SP:F9 CYC:11418
F948  38        A:3F X:78 Y:1E P:25 SP:F9 CYC:11420
F949  A9 40     A:3F X:78 Y:1E P:25 SP:F9 CYC:11422
F94B  60        A:40 X:78 Y:1E P:25 SP:F9 CYC:11424
DD2C  F5 00     A:40 X:78 Y:1E P:25 SP:FB CYC:11430
DD2E  20 4C F9  A:01 X:78 Y:1E P:25 SP:FB CYC:11434
F94C  F0 0B     A:01 X:78 Y:1E P:25 SP:F9 CYC:11440
F94E  30 09     A:01 X:78 Y:1E P:25 SP:F9 CYC:11442
F950  90 07     A:01 X:78 Y:1E P:25 SP:F9 CYC:11444
F952  70 05     A:01 X:78 Y:1E P:25 SP:F9 CYC:11446
F954  C9 01     A:01 X:78 Y:1E P:25 SP:F9 CYC:11448
F956  D0 01     A:01 X:78 Y:1E P:27 SP:F9 CYC:11450
F958  60        A:01 X:78 Y:1E P:27 SP:F9 CYC:11452
DD31  C8        A:01 X:78 Y:1E P:27 SP:FB CYC:11458
DD32  A9 41     A:01 X:78 Y:1F P:25 SP:FB CYC:11460
DD34  85 78     A:41 X:78 Y:1F P:25 SP:FB CYC:11462
DD36  20 5C F9  A:41 X:78 Y:1F P:25 SP:FB CYC:11465
F95C  A9 40     A:41 X:78 Y:1F P:25 SP:F9 CYC:11471
F95E  38        A:40 X:78 Y:1F P:25 SP:F9 CYC:11473
F95F  24 01     A:40 X:78 Y:1F P:25 SP:F9 CYC:11475
F961  60        A:40 X:78 Y:1F P:E5 SP:F9 CYC:11478
DD39  F5 00     A:40 X:78 Y:1F P:E5 SP:FB CYC:11484
DD3B  20 62 F9  A:FF X:78 Y:1F P:A4 SP:FB CYC:11488
F962  B0 0B     A:FF X:78 Y:1F P:A4 SP:F9 CYC:11494
F964  F0 09     A:FF X:78 Y:1F P:A4 SP:F9 CYC:11496
F966  10 07     A:FF X:78 Y:1F P:A4 SP:F9 CYC:11498
